name, created_at, deposit_signature, withdraw_signature, proxy_contract, stake_token
address.dapp.uniswap1_27, None, None, None, 0x392d008a7133544d88c6ceeb999880a8ba71aa3e,
address.dapp.uniswap1_28, None, None, None, 0x99731c13ef1aab58e48fa9a96defefdf1b8de164,
address.dapp.uniswap1_29, None, None, None, 0xad3b5027d090b7bc120dc264906ca4642b0fb9f3,
address.dapp.uniswap1_30, None, None, None, 0xf49144e61c05120f1b167e4b4f59cf0a5d77903f,
address.dapp.uniswap1_31, None, None, None, 0xc5be99a02c6857f9eac67bbce58df5572498f40c,
address.dapp.uniswap1_32, None, None, None, 0x0865b9c7cd9aa9f0e9f61e96c11e524145b70550,
address.dapp.uniswap1_33, None, None, None, 0xc5a788f63e5d9cf2c324621eed51a98f85ae373b,
address.dapp.uniswap1_34, None, None, None, 0x8aec9fa239417c8eb778728c175f2b5c36cb1ccf,
address.dapp.uniswap1_35, None, None, None, 0x0ffc70be6e2d841e109653ddb3034961591679d6,
address.dapp.uniswap1_36, None, None, None, 0x70ea56e46266f0137bac6b75710e3546f47c855d,
address.dapp.uniswap1_37, None, None, None, 0x596a92f8d8b8906fae8e3dad346284f354830e1a,
address.dapp.uniswap1_38, None, None, None, 0xa32523371390b0cc4e11f6bb236ecf4c2cdea101,
address.dapp.uniswap1_39, None, None, None, 0x8a982c9430c5ba14f3ecfa4a910704d0ab474d04,
address.dapp.uniswap1_40, None, None, None, 0xd6054455ca2e1aef02178e0462d9ab953bea4e23,
address.dapp.uniswap1_41, None, None, None, 0x6aeebc2f5c979fd5c4361c2d288e55ac6b7e39bb,
address.dapp.uniswap1_42, None, None, None, 0x878b76a1a0da1be6f7b02e1abb5ee47380817362,
address.dapp.uniswap1_43, None, None, None, 0x0fcdb10c62a177292b59c1dd6d3a8a7c42d9dfb1,
address.dapp.uniswap1_44, None, None, None, 0x06d5b7380c65c889abd82d3df8ac118af31156a1,
address.dapp.uniswap1_45, None, None, None, 0xe0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,
address.dapp.uniswap1_46, None, None, None, 0xb37c66831256cc83b53ab30f008d55cb42ac7186,
address.dapp.uniswap1_47, None, None, None, 0xde0d948e7b1c16dbeb96db12d5a865ffa9167e60,
address.dapp.uniswap1_48, None, None, None, 0x4d12ad9c1dbdd0654157b483e93b7370911e3373,
address.dapp.uniswap1_49, None, None, None, 0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,
address.dapp.uniswap1_50, None, None, None, 0x86dfae20051e175f84d0ad29a6d20e5e07135b92,
address.dapp.uniswap1_51, None, None, None, 0xc6f348dd3b91a56d117ec0071c1e9b83c0996de4,
address.dapp.uniswap1_52, None, None, None, 0x5b7ad60a92e725597e4a28444d498d1999cf66b6,
address.dapp.uniswap1_53, None, None, None, 0x919b599ecb6c9a474a046d1252b2f41f8047decb,
address.dapp.uniswap1_54, None, None, None, 0x2b79b3c3c7b35463a28a76e0d332aab3e20aa337,
address.dapp.uniswap1_55, None, None, None, 0x2084c8115d97a12114a70a27198c3591b6df7d3e,
address.dapp.uniswap1_56, None, None, None, 0xc12c4c3e0008b838f75189bfb39283467cf6e5b3,
address.dapp.uniswap1_57, None, None, None, 0xf80758ab42c3b07da84053fd88804bcb6baa4b5c,
address.dapp.uniswap1_58, None, None, None, 0xf56b0a6e25a8d20944f0db7d4d7d9e4b1f10e03f,
address.dapp.uniswap1_59, None, None, None, 0x70258aa9830c2c84d855df1d61e12c256f6448b4,
address.dapp.uniswap1_60, None, None, None, 0x095739e9ea7b0d11cee1c1134fb76549b610f4f3,
address.dapp.uniswap1_61, None, None, None, 0x77000fcf90c82c02a031f8edfc88a0398207f687,
address.dapp.uniswap1_62, None, None, None, 0x01962144d41415cca072900fe87bbe2992a99f10,
address.dapp.uniswap1_63, None, None, None, 0x0b38b0c900cd6b5a61d0281a2a821570664aa821,
address.dapp.uniswap1_64, None, None, None, 0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,
address.dapp.uniswap1_65, None, None, None, 0xacb9d43e5c69c7a10a08ad789947886e28fd5001,
address.dapp.uniswap1_66, None, None, None, 0x8a01ba64fbc7b12ee13f817dfa862881fec531b8,
address.dapp.uniswap1_67, None, None, None, 0x1f9119d778d0b631f9b3b8974010ea2b750e4d33,
address.dapp.uniswap1_68, None, None, None, 0xf641eafb5bce9568c4ff1079c58f36a7e8a6cd8d,
address.dapp.uniswap1_69, None, None, None, 0xa99f7bc92c932a2533909633ab19cd7f04805059,
address.dapp.uniswap1_70, None, None, None, 0xa86b8938ed9017693c5883e1b20741b8f735bf2b,
address.dapp.uniswap1_71, None, None, None, 0x598e7a017dace2534bc3f7496124c89425b1e165,
address.dapp.uniswap1_72, None, None, None, 0x85000f8c1877b2cd729f65a62a5f66ab64dd952e,
address.dapp.uniswap1_73, None, None, None, 0x343fd171caf4f0287ae6b87d75a8964dc44516ab,
address.dapp.uniswap1_74, None, None, None, 0xeb10676a236e97e214787e6a72af44c93639ba61,
address.dapp.uniswap1_75, None, None, None, 0x3203d789bfdb222bfdd629b8de7c5dc38e8241ec,
address.dapp.uniswap1_76, None, None, None, 0xb27de0ba2abfbfdf15667a939f041b52118af5ba,
address.dapp.uniswap1_77, None, None, None, 0x11b1f53204d03e5529f09eb3091939e4fd8c9cf3,
address.dapp.uniswap1_78, None, None, None, 0xd82dee36521826e8a38abb7d3dbd80f0214e870b,
address.dapp.uniswap1_79, None, None, None, 0x1c9052e823b5f4611ef7d5fb4153995b040ccbf5,
address.dapp.uniswap1_80, None, None, None, 0xf49c43ae0faf37217bdcb00df478cf793edd6687,
address.dapp.uniswap1_81, None, None, None, 0x9f8d8df26d5ab71b492ddce9799f432e36c289df,
address.dapp.uniswap1_82, None, None, None, 0x7a0dc9150178816752c19c6c31b4254e752ac7e4,
address.dapp.uniswap1_83, None, None, None, 0xdcc0c5dd2717e606b692a7c76a49266cea73da57,
address.dapp.uniswap1_84, None, None, None, 0xb87f05a56b1d61887a7e00bba7ce4879174b9c26,
address.dapp.uniswap1_85, None, None, None, 0x2b6a25f7c54f43c71c743e627f5663232586c39f,
address.dapp.uniswap1_86, None, None, None, 0xd260b35dab7b3e8c0fed7efb0b2febf71e9438f4,
address.dapp.uniswap1_87, None, None, None, 0x5a4c9b203e31d81598755964830dfe831cadb199,
address.dapp.uniswap1_88, None, None, None, 0x7ba2c8af503d311958d20614f3ede2a9c3464c7a,
address.dapp.uniswap1_89, None, None, None, 0x08a564924c26d8289503bbaa18714b9c366df9a5,
address.dapp.uniswap1_90, None, None, None, 0x081c50fca53d686f9c8564ee2fa9002a8d1cb916,
address.dapp.uniswap1_91, None, None, None, 0x302ac87b1b5ef18485971ed0115a17403ea30911,
address.dapp.uniswap1_92, None, None, None, 0x2bcdc753b4bb03847df75368ae3ef9a14ee53401,
address.dapp.uniswap1_93, None, None, None, 0xec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,
address.dapp.uniswap1_94, None, None, None, 0x6d57a53a45343187905aad6ad8ed532d105697c1,
address.dapp.uniswap1_95, None, None, None, 0x5ded80c16a966156f555455b55b9b156ae70408a,
address.dapp.uniswap1_96, None, None, None, 0xfb7a3112c96bbcfe4bbf3e8627b0de6f49e5142a,
address.dapp.uniswap1_97, None, None, None, 0xaac52b03898359a9a948dac6027334d75c8c64e9,
address.dapp.uniswap1_98, None, None, None, 0xf1f27db872b7f6e8b873c97f785fe4f9a6c92161,
address.dapp.uniswap1_99, None, None, None, 0x167acb2fd872a14187a02fc1281790d1de1b4145,
address.dapp.uniswap1_100, None, None, None, 0x2157a7894439191e520825fe9399ab8655e0f708,
address.dapp.uniswap1_101, None, None, None, 0x97dec872013f6b5fb443861090ad931542878126,
address.dapp.uniswap1_102, None, None, None, 0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883,
address.dapp.uniswap1_103, None, None, None, 0x2bf5a5ba29e60682fc56b2fcf9ce07bef4f6196f,
address.dapp.tokenlon_0, None, None, None, 0xcc12532e95c2a6a4c53af153b9b739a3cc9218a7,
address.dapp.tokenlon_1, None, None, None, 0x11be6f5520fee8e867e20af9c9d2c8a09b909b83,
address.dapp.tokenlon_2, None, None, None, 0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,
address.dapp.tokenlon_3, None, None, None, 0x03f34be1bf910116595db1b11e9d1b2ca5d59659,
address.dapp.tokenlon_4, None, None, None, 0x4a14347083b80e5216ca31350a2d21702ac3650d,
address.dapp.tokenlon_5, None, None, None, 0x89062f9dd198bcefb07417e488a6be71c1c9f1c3,
address.dapp.tokenlon_6, None, None, None, 0xa1074ea92135393e695f67fbd82b097a70296086,
address.dapp.tokenlon_7, None, None, None, 0x10735575e14fc4ed86d68fea5bcbdc2455c7154a,
address.dapp.tokenlon_8, None, None, None, 0x6d9cc14a1d36e6ff13fc6efa9e9326fcd12e7903,
address.dapp.furucombo_0, None, None, None, 0x57805e5a227937bac2b0fdacaa30413ddac6b8e1,
address.dapp.furucombo_1, None, None, None, 0xeebec7874f46c4452610a11fa6be0264f7f0557f,
address.dapp.furucombo_2, None, None, None, 0x17e8ca1b4798b97602895f63206afcd1fc90ca5f,
address.dapp.furucombo_3, None, None, None, 0xa013afbb9a92cef49e898c87c060e6660e050569,
address.dapp.furucombo_4, None, None, None, 0xefa99fa2703430a38d095a29f6dc32dd9fdc5a01,
address.dapp.furucombo_5, None, None, None, 0x59daa74f2d15c87aac435ec18cb559f92490c100,
address.dapp.cowswap_0, None, None, None, 0x9008d19f58aabd9ed0d60971565aa8510560ab41,
address.dapp.cowswap_1, None, None, None, 0x9e7ae8bdba9aa346739792d219a808884996db67,
address.dapp.cowswap_2, None, None, None, 0x2c4c28ddbdac9c5e7055b4c863b72ea0149d8afe,
address.dapp.cowswap_3, None, None, None, 0xc92e8bdf79f0507f65a392b0ab4667716bfe0110,
address.dapp.defi-plaza_0, None, None, None, 0xe68c1d72340aeefe5be76eda63ae2f4bc7514110,
address.dapp.defi-plaza_1, None, None, None, 0x2f57430a6ceda85a67121757785877b4a71b8e6d,
address.dapp.defi-plaza_2, None, None, None, 0xc9444d31a580d35a951f77b36f0de073dac69316,
address.dapp.defi-plaza_3, None, None, None, 0x134fc6beb54e710e30b21e52fb86ffed0c8e36c2,
address.dapp.bifi_0, None, None, None, 0x06c8fec203be5b45fadc3f139efdf4444cf8828e,
address.dapp.bifi_1, None, None, None, 0x9d4633e89a86bba1bec66b4a45781b8c3343b4b9,
address.dapp.bifi_2, None, None, None, 0x6ba1ddd63a5680b7c666b74a50be28b24d507beb,
address.dapp.bifi_3, None, None, None, 0x320c3391d1dc3d36e0e1da26809db9e0463517c7,
address.dapp.bifi_4, None, None, None, 0x2438b33ee508069ba1e3feb0ee7eb1a47568ebae,
address.dapp.bifi_5, None, None, None, 0x257d6f962f23b7848792665ed9513a1ab72ecde4,
address.dapp.bifi_6, None, None, None, 0xc06b71ec195ccaa98a57dd4ba9e90a7469c37d13,
address.dapp.bifi_7, None, None, None, 0x4acb9f0c1a266fbfbe455a4bbc85f14672a23b6f,
address.dapp.bifi_8, None, None, None, 0x34e45203669aadd0d6ac342538aa7b62c9128f4a,
address.dapp.bifi_9, None, None, None, 0x913f2dee2746cda2ab34106c47abc4a8f4e36fa5,
address.dapp.bifi_10, None, None, None, 0xfed2eddbdf201d6b5469cbd6866d19808d8879fb,
address.dapp.bifi_11, None, None, None, 0xcd9632707ec422759be2a5b348f8178ff280a453,
address.dapp.bifi_12, None, None, None, 0xe2f26b242107f4c6ee48039555d7211d018ace37,
address.dapp.bifi_13, None, None, None, 0xfd514b33a361b82fe5d89070db6917cd4f73285d,
address.dapp.bifi_14, None, None, None, 0xbb0aee2fe7e9d73a5dc3354136231a617717db03,
address.dapp.bifi_15, None, None, None, 0xfdc7d058bede981ea865fb64d06382a2206a1c42,
address.dapp.bifi_16, None, None, None, 0x4596302baaaeae0732fbdd9cdf7aec5e83c3cfba,
address.dapp.bifi_17, None, None, None, 0xe4c383fb3d7046ce7f9e5c537493cd192e9ae23c,
address.dapp.bifi_18, None, None, None, 0x23219ff3b4d838c94a8c8ae37ab3ff0ac0743047,
address.dapp.bifi_19, None, None, None, 0x2ed04ce9a032b9a101975172f59a8d33e877bb1f,
address.dapp.bifi_20, None, None, None, 0x7146ed71b1cb0d90e705ef20066b3453809e89e8,
address.dapp.bifi_21, None, None, None, 0xcbf361d934e2ac49b2c47c2910ea9489ab955829,
address.dapp.bifi_22, None, None, None, 0x29ecabde2c57b6d4183f915ebca1a25804a60db1,
address.dapp.bifi_23, None, None, None, 0x105ea44ffa77f517e31f20d7c22ebebf739bbf87,
address.dapp.bifi_24, None, None, None, 0x7560ad17e2a0b790019734bf4f9790323cd68cb6,
address.dapp.bifi_25, None, None, None, 0x24231014199e0c1a8ec2d963389008d85b658f7d,
address.dapp.bifi_26, None, None, None, 0x75a7ce14e9a07428384c63dc7dd0adefe3b229c2,
address.dapp.bifi_27, None, None, None, 0x614661d42d81eb446f740424ccac24f09e97417e,
address.dapp.bifi_28, None, None, None, 0x93948aa8488f522d5b079af84fe411fbce476e9f,
address.dapp.bifi_29, None, None, None, 0x986eb51e67e154901ff9b482835788b8f3054076,
address.dapp.bifi_30, None, None, None, 0x9c06a381bfde2a14d8961057cb81a34b72fb0fb6,
address.dapp.bifi_31, None, None, None, 0xba9b7567ef2b441c99f32a3fb0eeaa248281586d,
address.dapp.bifi_32, None, None, None, 0x3ff1dd4646f0db3b0a1fd8bb3ad7be906e26f1a0,
address.dapp.bifi_33, None, None, None, 0xdb684577f71f8febfe6af208461e948eae255025,
address.dapp.bifi_34, None, None, None, 0xd0d87cd79965841780022419bf3b8e0bec0e0500,
address.dapp.bifi_35, None, None, None, 0x83e0bdd46831ee2b00fbfeb8e0488c7cd14284c0,
address.dapp.bifi_36, None, None, None, 0x2146922c1d5a8a553afbc051da276814dd0629c0,
address.dapp.bifi_37, None, None, None, 0x64d18fd81a30150b8f881cb424677f178ea25c33,
address.dapp.bifi_38, None, None, None, 0x47be3d1def039bd85e7570864bb5148e7491a65f,
address.dapp.bifi_39, None, None, None, 0x38b3a3b5b53987c9aaf4c41f3534425ac93369b8,
address.dapp.reflwxer-labs_0, None, None, None, 0x24acc85528e6dd5b9c297fb8821522d36b1ae09f,
address.dapp.reflwxer-labs_1, None, None, None, 0xcb8479840a5576b1cafbb3fa7276e04df122fdc7,
address.dapp.reflwxer-labs_2, None, None, None, 0x1490a828957f1e23491c8d69273d684b15c6e25a,
address.dapp.reflwxer-labs_3, None, None, None, 0xcc88a9d330da1133df3a7bd823b95e52511a6962,
address.dapp.reflwxer-labs_4, None, None, None, 0xcdb05aeda142a1b0d6044c09c64e4226c1a281eb,
address.dapp.reflwxer-labs_5, None, None, None, 0x27efc6ffe79692e0521e7e27657cf228240a06c2,
address.dapp.reflwxer-labs_6, None, None, None, 0xcee6aa1ab47d0fb0f24f51a3072ec16e20f90fce,
address.dapp.reflwxer-labs_7, None, None, None, 0x0a5653cca4db1b6e265f47caf6969e64f1cfdc45,
address.dapp.reflwxer-labs_8, None, None, None, 0x2cde6a1147b0ee61726b86d83fd548401b1162c7,
address.dapp.reflwxer-labs_9, None, None, None, 0x4ed9c0dca0479bc64d8f4eb3007126d5791f7851,
address.dapp.reflwxer-labs_10, None, None, None, 0x83533fdd3285f48204215e9cf38c785371258e76,
address.dapp.reflwxer-labs_11, None, None, None, 0xcfa37dce6dfe80857c3b8dba100b592775ae2688,
address.dapp.reflwxer-labs_12, None, None, None, 0x005fab4c9d1ef0f3e41cd27b26cf05680c3bf947,
address.dapp.reflwxer-labs_13, None, None, None, 0xefe0b4ca532769a3ae758fd82e1426a03a94f185,
address.dapp.reflwxer-labs_14, None, None, None, 0xe24f8b30fd28c90462c9bbc87a9a2a823636f533,
address.dapp.reflwxer-labs_15, None, None, None, 0x12a5e1c81b10b264a575930aeae80681ddf595fe,
address.dapp.reflwxer-labs_16, None, None, None, 0x7235a0094ed56eb2bd0de168d307c8990233645f,
address.dapp.reflwxer-labs_17, None, None, None, 0x6a4b575ba61d2fb86ad0ff5e5be286960580e71a,
address.dapp.reflwxer-labs_18, None, None, None, 0xe6f5377de93a361cd5531bdfbdf0f4b522e16b2b,
address.dapp.reflwxer-labs_19, None, None, None, 0x2d3cd7b81c93f188f3cb8ad87c8acc73d6226e3a,
address.dapp.reflwxer-labs_20, None, None, None, 0x6d2a73e16c255c1931730b776d96aaff1909322e,
address.dapp.reflwxer-labs_21, None, None, None, 0xc2da0417f2a78ad100fe092b58fb10314bd8f157,
address.dapp.reflwxer-labs_22, None, None, None, 0xa706d4c39c315288113020f3e2d7e1095e912a20,
address.dapp.reflwxer-labs_23, None, None, None, 0xb2df48a0c4a07031f538353aa35d7ffa24e25ec1,
address.dapp.reflwxer-labs_24, None, None, None, 0x2c6f6784585b45906fce24f30c99f8ad6d94b5d4,
address.dapp.debridge_0, None, None, None, 0xe4427af3555cd9303d728c491364fadfdd7494fe,
address.dapp.debridge_1, None, None, None, 0x43de2d77bf8027e25dbd179b491e8d64f38398aa,
address.dapp.debridge_2, None, None, None, 0x51bfd427d06b2a5fc3588f9d023994a9f70e0ce0,
address.dapp.debridge_3, None, None, None, 0x8244d6ffe0695b30b2bad424683ee3bc534ea464,
address.dapp.debridge_4, None, None, None, 0xf8a2902c0a5f817f5e22c82f453538d3f0734c2b,
address.dapp.debridge_5, None, None, None, 0x4c7ca8fcffe77281a8b81d4580cff8257d785491,
address.dapp.debridge_6, None, None, None, 0x949b3b3c098348b879c9e4f15cecc8046d9c8a8c,
address.dapp.debridge_7, None, None, None, 0xfe7de3c1e1bd252c67667b56347cabfc6df08df4,
address.dapp.debridge_8, None, None, None, 0x8a0c79f5532f3b2a16ad1e4282a5daf81928a824,
address.dapp.debridge_9, None, None, None, 0xd5317e82bfeff70b4773f0fcab5e2abfa3c7d63b,
address.dapp.debridge_10, None, None, None, 0xc2bac0db5b18b0c3225581ba14bd0b448c623636,
address.dapp.debridge_11, None, None, None, 0x27406ebf0b76923d93b4c6c6224bcab7fff11f87,
address.dapp.debridge_12, None, None, None, 0xfcf83648b8cdef62e5d03319a6f1fce16e4d6a59,
address.dapp.debridge_13, None, None, None, 0xb1a20d1c885fd775df97396397d6f8f07abdd20d,
address.dapp.tewkenaire-eth_0, None, None, None, 0xe01e2a3ceafa8233021fc759e5a69863558326b6,
address.dapp.tewkenaire-eth_1, None, None, None, 0xd495cc8c7c29c7fa3e027a5759561ab68c363609,
address.dapp.tewkenaire-eth_2, None, None, None, 0x8d5ca96e9984662625e6cbf490da40c9d7270865,
address.dapp.tewkenaire-eth_3, None, None, None, 0xd52dca990cfc3760e0cb0a60d96be0da43febf19,
address.dapp.tewkenaire-eth_4, None, None, None, 0x112536829069ddf8868de6f8283ea7c3cd3e6743,
address.dapp.smoothy-finance_0, None, None, None, 0xe5859f4efc09027a9b718781dcb2c6910cac6e91,
address.dapp.looksrare_0, None, None, None, 0x86f909f70813cdb1bc733f4d97dc6b03b8e7e8f3,
address.dapp.looksrare_1, None, None, None, 0x58d83536d3efedb9f7f2a1ec3bdaad2b1a4dd98c,
address.dapp.looksrare_2, None, None, None, 0xc881addf409ee2c4b6bbc8b607c2c5cafab93d25,
address.dapp.looksrare_3, None, None, None, 0x9cc58bf22a173c0fa8791c13df396d18185d62b2,
address.dapp.looksrare_4, None, None, None, 0x55010472a93921a117aad9b055c141060c8d8022,
address.dapp.looksrare_5, None, None, None, 0x7358182024c9f1b2e6b0153e60bf6156b7ef4906,
address.dapp.looksrare_6, None, None, None, 0x66466107d9cae4da0176a699406419003f3c27a8,
address.dapp.looksrare_7, None, None, None, 0xf42aa99f011a1fa7cda90e5e98b277e306bca83e,
address.dapp.looksrare_8, None, None, None, 0xfed24ec7e22f573c2e08aef55aa6797ca2b3a051,
address.dapp.looksrare_9, None, None, None, 0x3e538190635f51435298ee58a7984961120510a1,
address.dapp.looksrare_10, None, None, None, 0x9ba628f27aac9b2d78a9f2bf40a8a6df4ccd9e2c,
address.dapp.looksrare_11, None, None, None, 0x59728544b08ab483533076417fbbb2fd0b17ce3a,
address.dapp.emberFund_0, None, None, None, 0x430a35baa51ddeaccf89092a5edbda47aaae78e,
address.dapp.dodo_0, None, None, None, 0x3a97247df274a17c59a3bd12735ea3fcdfb49950,
address.dapp.dodo_1, None, None, None, 0x5336ede8f971339f6c0e304c66ba16f1296a2fbe,
address.dapp.dodo_2, None, None, None, 0x72d220ce168c4f361dd4dee5d826a01ad8598f6c,
address.dapp.dodo_3, None, None, None, 0x6fddb76c93299d985f4d3fc7ac468f9a168577a4,
address.dapp.dodo_4, None, None, None, 0xa356867fdcea8e71aeaf87805808803806231fdc,
address.dapp.dodo_5, None, None, None, 0xa2398842f37465f89540430bdc00219fa9e4d28a,
address.dapp.wormhole_0, None, None, None, 0x3ee18b2214aff97000d974cf647e7c347e8fa585,
address.dapp.allbridge_0, None, None, None, 0xbbbd1bbb4f9b936c3604906d7592a644071de884,
address.dapp.allbridge_1, None, None, None, 0xa11bd36801d8fa4448f0ac4ea7a62e3634ce8c7c,
address.dapp.allbridge_2, None, None, None, 0x6e405f9203a2d7f3e3bf38c332e7852d0ad76553,
address.dapp.badgerFinance_0, None, None, None, 0x07c0e4f4c977a29c46fb26597ea8c9105ca50b42,
address.dapp.badgerFinance_1, None, None, None, 0x82c9e7dc49f800820d37a12a5a17548fe3a3a40b,
address.dapp.badgerFinance_2, None, None, None, 0xc2bc5fd13ce64efd249234c870d64569155609cd,
address.dapp.badgerFinance_3, None, None, None, 0x92b30e2b504c4afbbf518db8c74de5cdfbed369d,
address.dapp.badgerFinance_4, None, None, None, 0x75055d964233cc28de0cb9a3138b7283aa66453b,
address.dapp.badgerFinance_5, None, None, None, 0xe0cc3f129ace3888b41a4f8f04fc01cd1974c727,
address.dapp.badgerFinance_6, None, None, None, 0x3841d891c3d28ce23efb52065f1c8d4f438e67d3,
address.dapp.badgerFinance_7, None, None, None, 0x6354e79f21b56c11f48bcd7c451be456d7102a36,
address.dapp.badgerFinance_8, None, None, None, 0xe4ae305b08434bf3d74e0086592627f913a258a9,
address.dapp.badgerFinance_9, None, None, None, 0x6dacced8d6d80b0e93a51a4303961678e8a46fa5,
address.dapp.badgerFinance_10, None, None, None, 0x38b9344ffb931aba6476198095e088024cdac527,
address.dapp.badgerFinance_11, None, None, None, 0xb18d0bc54829bdfeae998b8fe9a8df10953dcaec,
address.dapp.badgerFinance_12, None, None, None, 0x17c118416bd713e00037125d85e58abac60c4a4e,
address.dapp.badgerFinance_13, None, None, None, 0xf6bc36280f32398a031a7294e81131aee787d178,
address.dapp.badgerFinance_14, None, None, None, 0x1989c39bc167678eac6e9ade5d803cc3523011cf,
address.dapp.badgerFinance_15, None, None, None, 0xe3c63d747aca7fb9e9404a09520d7a2a4fefeeaa,
address.dapp.badgerFinance_16, None, None, None, 0x8b60386a978dfc3241e9112db3ea009331838846,
address.dapp.badgerFinance_17, None, None, None, 0x63cf44b2548e4493fd099222a1ec79f3344d9682,
address.dapp.badgerFinance_18, None, None, None, 0x30392694c25fbbe5c026cf846e9b6525a2ac3ec8,
address.dapp.badgerfinance_19, None, None, None, 0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28, 0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28
address.dapp.badgerFinance_20, None, None, None, 0x6def55d2e18486b9ddfaa075bc4e4ee0b28c1545,
address.dapp.badgerFinance_21, None, None, None, 0xd04c48a53c111300ad41190d63681ed3dad998ec,
address.dapp.badgerFinance_22, None, None, None, 0xb9d076fde463dbc9f915e5392f807315bf940334,
address.dapp.badgerFinance_23, None, None, None, 0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1,
address.dapp.badgerFinance_24, None, None, None, 0xaf5a1decfa95baf63e0084a35c62592b774a2a87,
address.dapp.badgerFinance_25, None, None, None, 0x75b8e21bd623012efb3b69e1b562465a68944ee6,
address.dapp.badgerFinance_26, None, None, None, 0x444b860128b7bf8c0e864bdc3b7a36a940db7d88,
address.dapp.badgerFinance_27, None, None, None, 0x3efc97a8e23f463e71bf28eb19690d097797eb17,
address.dapp.badgerFinance_28, None, None, None, 0xe2fa197eaa5c726426003074147a08beaa59403b,
address.dapp.badgerFinance_29, None, None, None, 0x95826c65eb1f2d2f0edbb7ecb176563b61c60bbf,
address.dapp.badgerFinance_30, None, None, None, 0xaae82e3c89e15e6f26f60724f115d5012363e030,
address.dapp.badgerFinance_31, None, None, None, 0xa9429271a28f8543efffa136994c0839e7d7bf77,
address.dapp.badgerFinance_32, None, None, None, 0x2296f174374508278dc12b806a7f27c87d53ca15,
address.dapp.badgerFinance_33, None, None, None, 0x10fc82867013fce1bd624fafc719bb92df3172fc,
address.dapp.badgerFinance_34, None, None, None, 0x085a9340ff7692ab6703f17ab5ffc917b580a6fd,
address.dapp.badgerFinance_35, None, None, None, 0xa207d69ea6fb967e54baa8639c408c31767ba62d,
address.dapp.badgerFinance_36, None, None, None, 0xed0b7f5d9f6286d00763b0ffcba886d8f9d56d5e,
address.dapp.badgerFinance_37, None, None, None, 0xbd9c69654b8f3e5978dfd138b00cb0be29f28ccf,
address.dapp.badgerFinance_38, None, None, None, 0x0c79406977314847a9545b11783635432d7fe019,
address.dapp.badgerFinance_39, None, None, None, 0x394dcfbcf25c5400fcc147ebd9970ed34a474543,
address.dapp.badgerFinance_40, None, None, None, 0x660802fc641b154aba66a62137e71f331b6d787a,
address.dapp.badgerFinance_41, None, None, None, 0x19d099670a21bc0a8211a89b84cedf59abb4377f,
address.dapp.badgerFinance_42, None, None, None, 0xda25ee226e534d868f0dd8a459536b03fee9079b,
address.dapp.connext_0, None, None, None, 0x92a36570cabe5a3b4c7831874be8a95ccae87435,
address.dapp.connext_1, None, None, None, 0xafe0a0302134df664f0ee212609ca8fb89255be4,
address.dapp.connext_2, None, None, None, 0x73a37b3eb030cc3f9739ca5c16b7e6802f294122,
address.dapp.connext_3, None, None, None, 0x31efc4aeaa7c39e54a33fdc3c46ee2bd70ae0a09,
address.dapp.foundation_0, None, None, None, 0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,
address.dapp.foundation_1, None, None, None, 0xcda72070e455bb31c7690a170224ce43623d0b6f,
address.dapp.oasisApp_0, None, None, None, 0x448a5065aebb8e423f0896e6c5d525c040f59af3, 0x448a5065aebb8e423f0896e6c5d525c040f59af3
address.dapp.oasisApp_1, None, None, None, 0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359, 0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359
address.dapp.oasisApp_2, None, None, None, 0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef, 0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef
address.dapp.oasisApp_3, None, None, None, 0x9b0f70df76165442ca6092939132bbaea77f2d7a, 0x9b0f70df76165442ca6092939132bbaea77f2d7a
address.dapp.oasisApp_4, None, None, None, 0x9b0ccf7c8994e19f39b2b4cf708e0a7df65fa8a3, 0x9b0ccf7c8994e19f39b2b4cf708e0a7df65fa8a3
address.dapp.oasisApp_5, None, None, None, 0xf53ad2c6851052a81b42133467480961b2321c09, 0xf53ad2c6851052a81b42133467480961b2321c09
address.dapp.oasisApp_6, None, None, None, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2
address.dapp.oasisApp_7, None, None, None, 0xddb108893104de4e1c6d0e47c42237db4e617acc, 0xddb108893104de4e1c6d0e47c42237db4e617acc
address.dapp.oasisApp_8, None, None, None, 0x5e227ad1969ea493b43f840cff78d08a6fc17796, 0x5e227ad1969ea493b43f840cff78d08a6fc17796
